Mixture	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	Serpinf1	SMC	Sncg	Sst	Vip	VLMC	P-value	Correlation	RMSE
L1-L4_spot_110	3.038916474522e-05	3.89450228975901e-05	9.15436190994173e-06	0	0.000152044057231094	0	4.13667322429185e-05	0	5.08345451431364e-05	0	2.24172071164199e-05	9.98235417282487e-06	2.69251923376257e-06	0.622943766961481	0	1.20460239234949e-05	3.08542575227761e-05	0	0	2.27948928544589e-07	2.91962574284532e-05	1.68051390414858e-05	0.376609277446981	0	0.944671131336057	0.337563515456369
L1-L4_spot_111	0	0.000838377659482875	0	0.101346601486415	0	0.122374393880126	0.0650830303690204	0.0113472412620707	0	0.0384908805921223	0	0	0.0107728989421817	0.358990018831213	0.003171735980059	0	0.0328310013683015	0.0726567467971437	0	0	0.00567398292864675	0	0.176423089903218	0	0.696341122038228	0.745708549008883
L1-L4_spot_112	0	0	2.54292380437057e-05	0.0150431791173931	0.350574939143786	0.0293488358550858	0	0	0.00581156870686927	0	6.61903511857185e-06	1.09031120515637e-05	6.81048648411731e-05	0.241741312102917	1.16876560577375e-05	0	0	8.4684189734876e-05	0	0	1.3707516900779e-05	3.9826440948201e-05	0.357219203020252	0	0.896987722699384	0.448736739498672
L1-L4_spot_113	0.0141259578482557	0.0072760330657394	0.00786430681477439	0.000722032364244571	0.12246944664478	0.0596972417610907	0	0.0141864875115269	0.0522353619392902	0.000259474054752106	0.000124119959193922	0.00210753259080563	0	0.320961828128759	0	0	0.00425870258896598	0.00433577924198468	0	4.7132427250155e-05	0	9.94162890585525e-05	0.389229146769528	0	0.875436015274835	0.484260768921757
L1-L4_spot_114	0	0	0	0.0136690281841363	0.282916052345808	0.154218902703636	0	0	0.168207430052288	0	0	0	0	0	0	0	0	0.00940629200902374	0	0.0332308666966343	0	0	0.338351428008474	0	0.832850857943893	0.555777360098165
L1-L4_spot_115	0.0152032537917307	0.000469847015668129	0.0110785930865402	0.0131472696388062	0	0.0888642993821777	0	0.0145658417782168	0	0.0148324345998037	0	0.00557166841061507	0.0163686128566506	0.675700183060636	0.00534491550662656	0.00202360740707043	0	0.00346827914595799	0.00208587912702699	0.0436018319667828	0	0	0.0876734832256899	0	0.457586142291468	0.890335494229455
L1-L4_spot_116	0.00176903682964369	0	0	0	0.444815082871407	0.0479016684910581	0	0	0.0593221846939238	0	0.0158564569076746	0	0.00315865628642527	0.0176277593462704	0.00348323167806735	0	0	0	0	0.0110883515961608	0	0	0.394977571299369	0	0.941385322256868	0.341247807398957
L1-L4_spot_117	1.02280963158373e-05	3.69506425823252e-05	0	2.28294150796641e-05	4.81244202737697e-05	2.3247247507205e-05	1.93110529809791e-05	2.4389526517133e-05	1.73722562831649e-05	2.88871146687217e-05	0	9.53046883519442e-06	9.03854221327861e-06	0.999654318818533	1.63409075198915e-06	2.71537143631979e-06	0	5.79348223406971e-05	1.6171141793935e-06	0	7.64916798362148e-08	1.4147380138735e-05	1.76471276828114e-05	0	0.812740563774808	0.682024676992989
L1-L4_spot_118	0	0	0	0.0017268450481061	0.453072566402467	0.00694534953386635	0	0	0.00229671971154573	0	0	6.98485125169182e-08	0.00437199671668697	0.309576752511743	5.47325168753634e-05	0	0	0	0	0	0	5.46008104378308e-05	0.221900366899759	0	0.872134122640957	0.569741772018258
L1-L4_spot_119	1.09749011425776e-05	1.08202204240076e-05	2.77198773065069e-06	1.10525621842474e-05	2.69712572888886e-06	2.58832093256798e-05	2.30473556505464e-05	1.6974009980592e-05	0	1.34411130147655e-05	0	2.42908577710818e-06	0	0.999851118501877	5.74798575153152e-06	1.08233060272523e-06	6.69058913306617e-06	1.02800514024783e-05	2.25150592225848e-06	0	0	2.31099219464416e-06	4.26472156789518e-07	0	0.82597849017095	0.672969425347201
L1-L4_spot_120	0.01091611416988	0	0.00830270105625685	0.00720306628873809	0.181541454408715	0.139978247288831	0	0	0	0.0143412554550122	0	0.00431758263244376	0	0.282358545133638	0	0.0145920670344773	0	0.0693172349285421	0.0145054246322997	0	0	0	0.252626306971166	0	0.584485559799664	0.812616144024488
L1-L4_spot_121	4.56607873025786e-05	2.23137554132065e-05	0	0	0.255102517202604	0.000657236633003273	0	0	0	3.09952808478018e-05	6.50821876796722e-05	7.80744409459082e-06	7.56038995626536e-05	0.499569753338459	1.73839062835333e-06	3.79827573476083e-05	3.60130615458061e-05	0	4.29713806691867e-08	6.56912534514526e-05	0	2.33046726375388e-05	0.244258256364041	0	0.87808947841411	0.545302855356517
L1-L4_spot_122	9.18926507324735e-06	2.61336330743824e-05	2.21675997416208e-06	0	0	4.00462594409968e-05	2.3926160761371e-06	4.7917824281544e-06	0	2.21294073017474e-05	1.06437043692829e-05	2.74230028564546e-06	0	0.999810374092538	0	8.98091273638204e-06	0	0	4.78225486397089e-06	1.02123646317952e-05	2.74628228629537e-06	3.82883492928903e-05	4.33001562654859e-06	0	0.788372185737599	0.698328113248944
L1-L4_spot_123	4.66480734919045e-05	3.13807997798381e-05	1.98954689466935e-05	0.0106432899150973	0.127761546821253	0.000210467711761089	0.0992342566765525	0.00107348879675029	0	0.000176093139726457	0.00766349537510455	2.88927638971915e-05	0.0105165156122625	0.328321496286925	2.32027415319363e-05	0	2.44147011496197e-05	0.0256268300287285	1.0247116353252e-05	0.00226185011843583	0.00922507787133105	0.00563470586697229	0.371466204113949	0	0.88516526021485	0.467501596891258
L1-L4_spot_124	0	0	0.00855305060863436	0.00616703659186272	0.272169192330112	0.0119891300058981	0	0.0475307797140018	0.0274092976132198	0	0	0.00558461994800537	0	0.0145661401905544	0.00383759584614017	0	0.0227627359657286	0.00508073852163169	0.00304916243654251	0	0	0.00208108031295655	0.569219439914712	0	0.937738375581591	0.48037919711316
L1-L4_spot_125	0.00010826583840495	0.000179877039220338	0	0.0173493488018276	0.590052352350728	0.0625311005451056	1.10284605003927e-05	0.0150322510836615	0	0	0	4.59825692282125e-05	0.00017837057009585	0.0192867950726852	1.74938641757945e-05	0.000102845312399402	0	0	0	9.96031514295925e-06	0.000446652679035273	8.18163613201686e-05	0.294565859136469	0	0.886571449285506	0.492633583178071
L1-L4_spot_126	0.00278107058856451	0.00212117593116917	0	0.0455323663849247	0.242251464996795	0.142514361722233	0	0	0	0	0.00119063265594449	0	0	0.24101607845312	3.94308429360324e-06	0.00015609239756786	0	0	0	0	0	0.000777593242253079	0.321655220543135	0	0.836954516939145	0.553728871670551
L1-L4_spot_127	3.63012760422263e-05	0	2.88638618666328e-05	0	0.18326828404846	0	0	0	4.90246278383408e-05	9.9159494481833e-05	0	0	8.4934589507153e-05	0.407939035928985	2.47426426588439e-06	2.31136859449442e-05	1.78355990013225e-05	2.78633956443015e-05	0	0	2.96095987675689e-05	3.59262751449943e-06	0.408389907001681	0	0.942024218657554	0.337269743692838
L1-L4_spot_128	0	5.92962817331717e-05	0	0.000275460652563562	0.00072125729018603	0.000579143697841223	5.4249558510542e-05	0.000285583085215452	6.34178583140092e-05	5.89020318715303e-05	0	4.29126051519858e-06	3.5049142323359e-05	0.597597392203761	0	0.000111143151003051	0	5.39958138645752e-05	2.26284323595233e-05	2.30566865081488e-05	4.46470642708906e-05	0	0.400010485789159	0	0.903759317128264	0.428661117416561
L1-L4_spot_129	0.00149789995659344	0	0	0.0242140617109708	0.0434503584812471	0.0146867560496741	0.00204290938908239	0	0	0.00600611679665046	0.0053059142136163	0	0.00966016899100497	0.460134961141188	0.00721717988314619	0	0.0183623000447426	0	0	0.00156919012166934	0	0.00342951517659056	0.402422668043824	0	0.954050664360737	0.303263699513414
L1-L4_spot_130	0	0	0	0	0.244714671076504	0	0.0238848540885105	0	0.0285271641566863	0.0532291599386264	0	0	0	0.0463054794021672	0	0.0143823509973765	0	0.0230297172607983	0	0.00646223492919279	0	0	0.559464368150138	0	0.916992758133704	0.518915812058257
L1-L4_spot_131	0.00925178476387229	0.0132509378945077	5.7150665550724e-06	0.000175901400353523	0.0488546254569257	0.0798335030010645	0	0	0	0	3.00497290394818e-05	4.54730936401812e-06	1.30466548208933e-06	0.576999811982242	0	0.0158236093565342	0	0	3.85383369875027e-06	7.21570106885105e-05	0	4.29880905801033e-05	0.255649210439092	0	0.737612089027319	0.681572225639439
L1-L4_spot_132	0.000200181832621066	0	0	0.0377118435465729	0.229104183077843	0.0954347487979742	0	0	0	0.0178959500094378	0.00598407741331927	0	0	0.190082789927775	0.00142957327011643	0.00462249188349335	0	0	0	0.0286118453480024	0	0	0.388922314892845	0	0.940910124079278	0.344428270614127
L1-L4_spot_133	2.98340788668022e-05	4.89241318191811e-05	1.56670054817253e-05	0.000402958724448176	0.779851819268538	0.00171439062584621	0.000204600561383071	0.000160498682584369	0	1.00005740444359e-05	0	8.78083253904238e-06	0	0.2174092462529	6.58186181820975e-06	8.99142669505164e-06	4.059400710958e-05	4.15515744451199e-05	7.73121405608691e-06	0	1.29648149148879e-05	1.83465385745319e-05	6.51782393554815e-06	0	0.785397686213513	0.715690712982001
L1-L4_spot_134	0	2.91668952830456e-05	0	0.00019866379725641	0	0.00019499181744922	0	0	0	2.10237368732322e-05	5.33373344295693e-06	1.76162207692076e-06	0.000483807230637854	0.573670484682082	4.67642612537635e-06	0	0	0.000102331804941802	0	0	0	0	0.425287758253831	0	0.849944212303609	0.539291425752214
L1-L4_spot_135	0.00581958723145481	0.00964616078017639	1.28599136178363e-05	0.0201823354061225	0.11547019087692	6.52673221492869e-05	0	0	0.00208489865374946	0	6.45809880860999e-05	0	0.0103522817546854	0.423139410777491	0.00727420890584668	0.00288266910083336	0	0	0	0.000108900066942457	0	0	0.402896648221925	0	0.923784917187787	0.383979832290663
L1-L4_spot_136	2.26287151371413e-06	0.000822913892164251	1.20421853404877e-05	0.00251283479818093	0.0202566588742356	0.0248253526025331	0.00249943340035377	0.0273725089687667	0	6.23617938028329e-05	0.000258993508505341	1.37155030426078e-05	0	0.921239245858889	7.19239395802714e-06	0	0	0	1.023766125891e-06	7.43401683544352e-05	5.6080533445193e-06	1.88433495599725e-05	1.46680113293731e-05	0	0.7800790263575	0.70921594456187
L1-L4_spot_137	3.70854560558375e-05	0	0.00503994112111549	0.00214478041261062	0.32692537416564	0.0725168728804911	0	0.000127980827112534	0	0.0070980248852722	0.000113828390525938	0.00418867837438739	0	0.435595500986718	0	0	0	0.000193743548349812	7.90291813449508e-06	0	3.58269734360785e-05	0.000618505611305238	0.145355953448845	0	0.593872615076971	0.814448619360369
L1-L4_spot_138	2.21951121755227e-05	0.00801545334663525	0	0	0.47131581205193	0.127293001679591	0	0.0472047047674987	0.00118359460109284	0	0	6.17779402830056e-05	0	0.146665100236225	0	0.00127137548278094	0	0	0	0.00194395053879923	4.85885566462139e-05	0.000459427906648447	0.194515017779693	0	0.763806364475269	0.683056859397622
L1-L4_spot_139	0.00930697915395418	0	0	0.00566040080839643	0.42258140834195	0.00648840435077493	0	0	0	0.00631899801185273	0	0	0	0.140933933410441	0	3.1044090380556e-05	0	0	0	0.0011953418289883	0	0.000213836315450948	0.407269653687811	0	0.900701995199929	0.436831397495113
L1-L4_spot_140	0.00640449483167553	0	0	0	0.459745485861363	0	0	0.00327866012675632	0	0	0	0	0.00760377567757329	0.402816953890797	0	0.0151555850193006	0	0	0	0	0.00362867963221534	0.0017275615806185	0.0996388033797005	0	0.738965769313526	0.74369553995406
L1-L4_spot_141	9.0821656533518e-05	0	0	0.0136758477603586	0.237716064929399	0.0201072946488233	0.000882618488491295	0.0163255899857415	0	0.00034809121452507	6.5752366014187e-05	2.47840980694102e-05	0.000594646114521235	0.389497876677893	1.48730367763545e-05	0	0	3.68423003410317e-05	0	0	1.12292003153691e-05	2.00383802166915e-05	0.320587629141981	0	0.865904078870907	0.513269590105949
L1-L4_spot_142	0.000314155274954299	0	0	0.0119547853534984	0.0920190065503793	0.0263897544742684	0.00161528158373951	0.0123847895963498	0	0.00867384161266664	0.000178934924764654	0	0.00206715919587184	0.372455610595592	0	0.000193204346200963	0	0	0	0	3.10372759123083e-05	4.00633814785384e-05	0.471682375834323	0	0.963071691863801	0.286379488415999
L1-L4_spot_143	0	0.00114738085302373	0.00442351958831227	0.0332406135358203	0.324936947935434	0.107980315391931	0	0.027092541473122	0	0	0.00223104703418581	0.00207009973722703	0.00130059203918959	0.0903105932171165	0	0	0	0	0	0.00017727546777926	0.000108181751872587	0.000951157970616606	0.404029734004369	0	0.913805245657555	0.407713905686749
L1-L4_spot_144	0	0.026415612829191	0.00466309666373106	0.00766133175798121	0.116169181704169	0.0247713480976697	0.00399065944993588	0	0	0.00997799358875321	0	0.00225937324460408	0	0.422213743832298	0.0016585169547802	0	0	0.00314657609013561	0.0013154982853688	0	0.00401159443956958	0.00060955402299735	0.371135919038815	0	0.887369642641483	0.463048556428843
L1-L4_spot_145	1.48387619359468e-05	5.36825599642568e-05	1.09970368307093e-05	0	0.324686722858	0.000102132257838584	2.36579405679887e-05	0.000148744572458394	0	7.57173781353842e-05	0	2.82453777872621e-06	7.10924560027812e-05	0.674744786697864	8.88836285146465e-06	5.49063220402106e-06	0	2.93385019570888e-05	2.87924831654634e-06	0	1.82061972944197e-05	0	0	0	0.75105794519831	0.741028487508223
L1-L4_spot_146	1.0419415600791e-06	2.77130219957008e-05	2.50399113034578e-06	0.000182723509925424	0	0.000228936246298014	0	4.81515643912878e-05	0	0	2.21532534303187e-05	0	5.99398049633628e-05	0.999405393283731	7.6809558581228e-06	0	0	0	0	7.05613846527745e-06	3.21808596346832e-06	0	3.48820228784268e-06	0	0.836771617469943	0.665560315491708
L1-L4_spot_147	2.90584203099296e-06	7.30158787569904e-05	3.42637821424354e-06	8.40961438877147e-05	0.99959360425805	6.53559853590622e-05	0	3.68011508821056e-05	2.17578165963863e-05	1.92833346170446e-05	0	7.71412125884176e-06	8.68517243675015e-06	0	7.36759387625889e-06	1.25863724597981e-06	2.02070185775444e-05	1.72169846783985e-05	6.57130532145273e-06	0	1.99046227711382e-05	9.27495908745148e-06	1.55279635144789e-06	0	0.851505819775003	0.653743165357924
L1-L4_spot_148	0.00240935084404381	0.0213663773593469	0	0.0252023839068449	0	0.0427581561575442	0	0.0293335255581946	0	0.0211459560310865	0	0.00443957779819525	0.0171624994681754	0.396673897690428	0	0.0160095833162372	0	0.0341207087216536	0	0.0179893011726306	0	0	0.371388681975619	0	0.731227692117659	0.69338897243584
L1-L4_spot_149	0.000143973409408259	0.00040044933821437	2.96614914220588e-05	0.000219687237561333	0.00609951945678027	0.000173270639336881	6.01834461923848e-05	0.000581493032909972	0.000208349563113904	0.000120064042864071	0	2.10889623961382e-05	0	0.67178265625175	1.6066322161697e-05	6.05735485553212e-05	8.19846003051292e-05	3.95702987397774e-05	9.96970447730981e-06	6.63386404152331e-05	2.54907386754467e-06	0	0.319882550939528	0	0.874755834171885	0.497921357081868
L1-L4_spot_150	2.4240054770593e-06	1.40309598510185e-05	0	4.89293729916505e-05	0.00318688329498377	0.000118068589176108	0	7.15461404045419e-05	0	0	1.15636649152906e-06	7.96738453179997e-06	2.8351633873359e-05	0.996468323172977	4.65879711788002e-06	4.08146701192884e-06	0	0	1.35822781380515e-06	0	2.81912606739284e-05	1.31963856502931e-05	8.32940974316658e-07	0	0.815251196081822	0.680627822035386
L6b_spot_1	5.42426513638811e-06	0	3.18085033751023e-07	0	2.98772715217383e-05	0	3.66607222185929e-05	0	8.46815001606987e-06	1.35349847988225e-05	0	0.999749414332501	1.668766059133e-05	5.34091062679798e-05	5.03828098301557e-06	6.06864987523396e-06	0	0	6.66390452533353e-06	6.14662276113431e-05	7.44214781034915e-07	0	6.22414413802763e-06	0	0.949705122449933	0.862620943066187
L6b_spot_2	0	0	0	0	0.00112646830063881	0	0.0253095711860834	0.00913572931405797	0	0.000701390610252667	0	0.803947072502203	0.0042562964404857	0	0	0	0.00136179976342564	0	0	0.000913237165549111	0.00293572162888771	0.00234346507633674	0.147969248012079	0	0.938412784307198	0.643725290675763
L6b_spot_3	1.27950956086112e-05	0	1.4716850673841e-05	0	2.26599833655388e-05	0	0	1.15702664416332e-05	5.89765176634351e-05	0	4.26135658223455e-05	0.999743608730908	0	0	1.66217018297004e-05	1.20405481800586e-05	2.08654652669581e-05	0	1.17969685750734e-05	1.41655157972642e-05	1.75687898675905e-05	0	0	0	0.932740102944841	0.896223960707222
L6b_spot_4	3.86011575974763e-05	0	0	0	3.17583375353366e-05	5.45265531216602e-05	2.78855764038895e-05	1.90421530193777e-05	3.63075724066709e-05	1.78887458913221e-05	0	0.999658457692101	3.36389039657185e-05	0	1.82904002125023e-05	0	0	1.59619930570148e-05	8.01277671975512e-06	0	1.79085243072546e-05	0	2.17196136608301e-05	0	0.955968957880548	0.849732595448031
L6b_spot_5	0	3.06781996377133e-05	5.38816456124674e-06	5.05342109703645e-05	0	0	7.71248839906408e-06	3.37428264743924e-05	2.73419340856908e-05	2.45849231441424e-05	0	0.99963317217874	4.25740140555049e-05	0	0	1.56625165278721e-06	9.59112693151722e-06	1.58764129745655e-05	2.08156147044655e-05	2.87198125417681e-05	5.79314756761339e-05	0	9.77036545021647e-06	0	0.885078531925215	0.984352853685937
L6b_spot_6	1.74851292931517e-05	3.03336007946201e-05	3.69299253104847e-05	2.18879792994163e-05	6.49182156310158e-05	6.32493193344005e-06	0	0	0	9.3645960320596e-05	0	0.999508170023185	2.52211573880887e-05	0	2.61963580152198e-05	0	2.49443845406414e-05	6.93686390316066e-05	8.37719539220254e-06	0	2.69277546900977e-05	0	3.92687451739851e-05	0	0.856212911238957	1.03399778343921
L6b_spot_7	1.42479683217363e-05	1.12690498760369e-05	4.32657022564256e-05	0	5.56166570027583e-05	0	7.66138788704297e-05	0	0.000114554939797149	0	2.81619819394023e-05	0.999541111770295	0	1.73496062266074e-05	2.93817765272232e-05	0	0	0	6.26510211142537e-06	0	2.6879962748986e-05	3.52816040267104e-05	0	0	0.95998532350563	0.84126179287193
L6b_spot_8	4.21565991699408e-05	2.76676947190554e-05	3.18731666347367e-05	9.4365371657601e-05	0	3.65247880254179e-05	0	0	2.60100678324189e-05	1.46601058973144e-05	0	0.999425095989859	0	5.49091073565206e-05	2.71781150490217e-05	8.6762382694938e-06	0.00010365434999776	2.79139233904958e-05	8.52622534163453e-06	0	3.09008960319184e-05	1.5177652133806e-05	2.47097086342388e-05	0	0.893420688735785	0.969164010191203
L6b_spot_9	0.0057663893618642	0.0127718326682429	0.00137200512432161	0.0250870306434361	0.00280517700091988	0.00830025396419455	0.0329602495117239	0.0390494155011232	0.00458945509170682	0.00469321416271084	0.0338105308408393	0.708186116952802	0.0261629094445723	0.00109830827730382	0.000409172777831488	0.0126029446931439	0.03187242127015	0.00187859229045581	4.66974231228154e-05	0.0242609921604779	0.00706967483498396	0.0127766479421589	0.00242996806191356	0	0.743493417467397	0.834758441206571
L6b_spot_10	0	0	0	0.00444600837679079	0.0260173306826323	0	0.00541450927363497	0.0338385414667301	0	0.0189372986972733	0	0.688849447745072	0	0	0.00493268190736718	0	0.0207055732293808	0.0184807152155392	0	0	0.0036821071957461	0.00170983246296244	0.17298595374687	0	0.848590644255351	0.699289814026828
L6b_spot_11	1.84832046165283e-05	4.4083675468227e-06	2.11627416049924e-05	0	9.45772135301258e-05	0	0	0	5.5715792913023e-05	3.24659838770702e-05	4.05255451202171e-05	0.999617346243621	1.31497816071206e-05	5.78775736322371e-06	2.02193069817242e-05	8.50184214777378e-06	0	0	8.69571371333119e-06	1.95907833122491e-05	6.60270488811631e-06	1.09428849860258e-05	2.18241321704205e-05	0	0.91388300848151	0.93196629791443
L6b_spot_12	2.25313125635937e-05	2.49650319708534e-05	0	0	0.000123177455074504	0	2.97910158814479e-05	3.90006193630036e-05	0.00010860766801973	1.36043062255289e-05	1.45802638304245e-06	0.999396674606398	0	2.46981773488691e-05	2.81333358069506e-05	1.88008790919059e-06	0	0	0	9.87782283088593e-05	3.76858746932655e-05	2.76399707098451e-05	2.13742833428333e-05	0	0.924747490735665	0.911075902691716
L6b_spot_13	0	3.01051280837028e-05	1.39684324652399e-05	0	0.000119660715282006	0	0	0	0.000126370582224806	0	2.54937228230273e-05	0.999604349774542	1.92851872486931e-05	0	0	0	0	3.23345142293592e-06	2.72641255607216e-07	3.03003792029261e-05	2.69599854485184e-05	0	0	0	0.949704343943687	0.862381943888855
L6b_spot_14	1.10025573357445e-05	0	1.84514259687696e-05	3.30226146798708e-05	2.21686446826722e-05	0	0	0	5.55769495303327e-05	4.36134929812797e-05	2.67885317835416e-05	0.999570764852445	1.31589003563169e-05	3.26456099665743e-05	6.41965034308925e-07	2.65375707466707e-06	2.60461894958214e-05	0	0	0.000117377062539338	2.8197418168294e-07	1.64520766016062e-05	9.3533953423192e-06	0	0.905688419810892	0.947080019623744
L6b_spot_15	8.93460402791556e-06	0	4.23669402930204e-06	0.000172970757876957	0	4.64307226667679e-05	0	0	0	5.15099173493183e-05	1.99991606763659e-05	0.99946075279859	3.3930349823886e-05	7.42962619060256e-05	1.86240669533259e-05	5.5192072072239e-06	0	0	5.47270011926737e-07	3.55912438883241e-05	1.16209137061406e-05	3.61725100016326e-05	1.88635212845355e-05	0	0.89735903839423	0.962107010055317
L6b_spot_16	1.93749156087491e-05	0	1.43556893814055e-05	0	1.69084491506004e-05	0	6.83453107541573e-05	1.55970976529354e-05	4.93680757737402e-05	1.57213298449326e-05	0	0.999680483983134	7.60421009143092e-06	2.61153925984497e-05	1.25987828967826e-05	2.61779304842872e-06	0	1.70726103781343e-05	4.69667658286816e-06	0	5.34823404241678e-06	1.69503403506835e-05	2.68411087106659e-05	0	0.936753164151007	0.88829120202372
L6b_spot_17	2.09610550909958e-05	0	0	7.75333434118821e-05	0	0	6.87981465150793e-06	0.000125793595103472	2.09813358312933e-05	0	0	0.999632006505794	0	1.93645405118653e-05	1.87031769349426e-05	0	1.27815762661386e-05	0	0	4.43563918920021e-05	1.84887016146049e-06	1.87314141757007e-05	5.83801749765862e-08	0	0.901911384167862	0.954095903743332
L6b_spot_18	0	2.09059746292632e-05	1.19719262593913e-05	9.84404140098029e-05	0	4.10477612411261e-06	0	3.98462653192249e-05	0	2.6278621142732e-05	2.58513212023386e-05	0.999666084471665	0	0	1.2398815619557e-05	2.60382445360021e-06	5.02848925370866e-05	0	5.92361930277374e-07	1.78325105774401e-05	2.78830214073992e-06	1.20334487764277e-05	7.9820736125498e-06	0	0.944911351603259	0.872114306824105
L6b_spot_19	0	8.17233139160265e-05	0	0	0	0.000107543149188953	5.14741816604817e-06	0	1.14269759595653e-05	0	0	0.999578737619575	0	4.76369155854916e-05	0	1.43828478396397e-05	8.62582809216884e-05	6.47579018633022e-05	0	0	0	2.38557698398404e-06	0	0	0.923919523117392	0.912940996678497
L6b_spot_20	2.05980701766275e-05	3.15192316380014e-06	1.06593512814974e-05	1.4051491951884e-05	0	0	7.53352118200765e-06	0	2.19228871934792e-05	4.20101706386268e-05	0	0.999809307042814	0	2.92589120454714e-05	8.30010873248785e-06	0	5.8216381709835e-06	1.65731570397303e-05	8.88235368873808e-06	0	0	5.20145340042646e-07	1.40922658101612e-06	0	0.947963955681448	0.866230242191808
L6b_spot_21	2.56407438656037e-06	0	4.76308134263269e-06	1.89758417433744e-05	1.64791201940934e-05	8.76629235798631e-05	6.80948809138496e-05	0	9.58583067017627e-05	3.09883869991102e-05	7.67373220804604e-05	0.999484318916283	0	1.81072389237937e-05	1.5795722016601e-05	1.24404485433161e-05	0	0	1.1640226129562e-05	0	1.87630683693252e-05	3.68104417924014e-05	0	0	0.951644409101384	0.858258842061213
L6b_spot_22	1.4611197781405e-05	0	2.85972287546183e-05	5.95992797616988e-05	0	7.87803462039921e-06	1.06695008919399e-05	0.000122820415940663	0	3.43839447632958e-05	3.28606914610898e-06	0.999585491482887	0	0	3.5151861073196e-05	5.95848265952643e-07	2.37323961995286e-05	0	0	3.74261943396155e-05	0	3.18105371655075e-05	3.94600840885319e-06	0	0.93683465623614	0.887975279602491
L6b_spot_23	2.08784567950253e-05	4.48341506197875e-05	1.14728684309956e-05	7.63041114534207e-05	0	0.000135323829951191	0	0	9.17195090072974e-06	0	2.31265137766174e-05	0.999614848797941	1.05677354923863e-05	0	0	0	0	0	1.30474401059697e-05	0	2.76075261522904e-05	1.28166183806795e-05	0	0	0.947505362532831	0.866832547026695
L6b_spot_24	2.64330759809051e-05	0	1.25518844244793e-05	4.3460722841425e-05	8.66524134159009e-05	0	4.54695048706286e-05	0	6.59705192017036e-05	1.41263033046972e-05	9.90373789757747e-06	0.999558288592428	2.22079891507895e-05	0	0	0	1.16642799627964e-05	0	1.7018719291957e-05	6.47485266591457e-05	7.72599726514033e-06	0	1.37777333050972e-05	0	0.799639380339622	1.12533614559199
L6b_spot_25	4.52463445191106e-06	3.713606740284e-05	4.00472036458045e-06	0	0.000170370494876058	3.93245061604981e-05	3.20440958954326e-06	0	0	6.557272080849e-05	0	0.999336122947628	6.006626545555e-05	4.36301538881782e-05	3.19955912381319e-05	3.73278229513024e-05	0	8.72578885838789e-05	8.29090523946963e-06	2.96017328683779e-05	4.1569138493463e-05	0	0	0	0.884429869555327	0.985041050389751
L6b_spot_26	1.85084414104336e-05	2.11022854187308e-05	3.22090727528827e-05	3.86346808721152e-05	2.01385743649005e-05	0	0	0	2.65200784757289e-05	3.39927439659266e-05	4.53302185456014e-05	0.999636110954989	1.75204876167277e-05	1.54516080383637e-05	3.6152209913915e-05	9.54370594982008e-06	0	0	6.06691329986279e-06	3.53503968482202e-05	2.72739919220992e-06	0	4.64022834516035e-06	0	0.946809066318082	0.868272912491322
L6b_spot_27	0	0	6.8432076359374e-06	1.92646059553979e-05	3.97879795384381e-05	0	0	0	4.14746547084809e-05	0	2.08868616855317e-05	0.999731871757462	2.25308055479527e-05	2.81655849000919e-05	1.84207875392893e-05	9.59386132672586e-06	1.35713581272348e-05	3.50241336359941e-05	1.25644019373263e-05	0	0	0	0	0	0.899038623931592	0.959483807019824
L6b_spot_28	1.60021195335838e-05	0	2.29597405061991e-05	0	0.000126225052167164	0	7.11639263194457e-05	1.03399962985186e-05	0.00011934788121666	0	0	0.99957131193952	1.49274964639896e-05	0	9.34991118923496e-06	5.21853435812875e-06	0	1.10588316186088e-05	0	0	1.782312284008e-05	0	4.27144796811124e-06	0	0.961304952550378	0.838571608602985
L6b_spot_29	0	1.23911743325856e-05	2.60244048969833e-06	5.94857072285952e-05	1.06525381843624e-05	0	1.13986357543154e-05	2.46186324655765e-05	0	4.21583701579676e-06	0	0.999688487787882	1.41144621921591e-05	3.22362712590962e-05	2.34817872585205e-05	5.99167173295271e-06	0	0	6.60997530556688e-06	4.67669007962289e-05	3.0148871444112e-05	1.55446903868279e-05	1.12526162719031e-05	0	0.917195521415346	0.925861143697211
L6b_spot_30	1.95888002082328e-05	3.45669343047972e-05	4.00528461121108e-05	7.34598163808903e-05	1.08213386909235e-05	5.43199133160504e-05	0	3.18674552252666e-05	0	0	0	0.99956068129365	3.42947578174573e-05	0	6.95827410864013e-06	7.68718897357169e-06	0	0	0	7.65498657921405e-05	3.3319793697502e-05	0	1.5831721722017e-05	0	0.889270704900993	0.976799911098605
L6b_spot_31	2.79068678644596e-05	3.49611101381613e-05	2.910353334207e-05	0	7.81348471498406e-05	0	0	0	8.11554643585723e-05	0	2.0576278743354e-05	0.999575086507049	5.28005481079108e-05	0	2.1734112333643e-05	4.31695587696133e-06	0	0	4.37301970606274e-06	3.90696530078167e-05	2.64926789169356e-05	4.28842340508778e-06	0	0	0.927318117537348	0.906434632982604
